time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010483229830	9.26546	0.135007	-2.48525	0.0537404	1.35787	lidar	0.0235527	9.25348	0.150166	9.25	0.15	-2.72658	0
1477010483284790	9.11884	0.139109	-2.5669	0.107734	1.32328	radar	0.268513	9.0821	0.207802	9.1	0.2	-2.72925	0.909752
1477010483339750	8.97356	0.164315	-2.57752	0.12777	1.24	lidar	0.511002	8.93575	0.243169	8.95	0.25	-2.72926	0.909752
1477010483394739	8.82314	0.166989	-2.69498	0.159362	1.17833	radar	0.845738	8.94634	0.26481	8.8	0.25	-2.72783	0
1477010483449729	8.67392	0.182484	-2.69104	0.172542	1.09838	lidar	0.413952	8.64483	0.254352	8.65	0.25	-2.7278	0
1477010483504796	8.52031	0.171046	-2.74236	0.207891	1.05627	radar	0.246933	8.46866	0.251128	8.5	0.25	-2.72395	0
1477010483559863	8.37263	0.180104	-2.72527	0.21433	0.977495	lidar	0.36834	8.35775	0.250149	8.35	0.25	-2.72395	0
1477010483614752	8.22228	0.156767	-2.78101	0.249044	0.943694	radar	0.207143	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929
1477010483669641	8.06905	0.130398	-2.78544	0.282535	0.915328	lidar	0.122689	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929
1477010483719651	7.84363	0.14354	-3.36324	0.203389	0.655758	radar	12.7214	7.74678	0.154598	7.85	0.15	-3.9992	0
1477010483769662	7.67393	0.120715	-3.36511	0.219815	0.630426	lidar	0.108954	7.63715	0.143302	7.65	0.15	-3.99916	0
1477010483819695	7.59192	0.0718308	-2.82937	0.30614	0.767669	radar	10.4785	7.61982	0.157052	7.55	0.15	-1.99868	0
1477010483869729	7.45606	0.0768919	-2.79582	0.29092	0.684433	lidar	0.511803	7.43926	0.160393	7.45	0.15	-1.99866	0
1477010483924750	7.30216	0.0479648	-2.85291	0.302493	0.635042	radar	0.295127	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734
1477010483979771	7.15701	0.0161966	-2.83435	0.319351	0.606972	lidar	0.0702793	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734
1477010484034750	7.05469	-0.0550224	-2.55732	0.406894	0.730001	radar	2.8902	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889
1477010484089729	6.9319	-0.124505	-2.56204	0.459708	0.749702	lidar	0.0466997	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889
1477010484144737	6.83618	-0.216205	-2.41952	0.558208	0.87091	radar	1.13706	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792
1477010484199745	6.73247	-0.309016	-2.43438	0.628393	0.904817	lidar	0.152451	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792
1477010484254726	6.63072	-0.399412	-2.45359	0.685747	0.911649	radar	0.263885	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188
1477010484309708	6.53522	-0.508403	-2.47908	0.758651	0.945149	lidar	0.178556	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878
1477010484364662	6.454	-0.641286	-2.49575	0.862829	1.03756	radar	0.8273	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941
1477010484419617	6.36562	-0.807904	-2.61803	0.971058	1.10875	lidar	1.16528	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937
1477010484469697	6.37557	-1.05596	-2.63917	1.32446	1.7546	radar	12.713	6.35624	-1.10001	6.35	-1.1	0	-2.99522
1477010484519778	6.35119	-1.20295	-2.68088	1.42486	1.76899	lidar	0.148899	6.36321	-1.25111	6.35	-1.25	0	-2.99519
1477010484574760	6.33186	-1.35305	-2.69036	1.51333	1.74292	radar	0.120102	6.30992	-1.40686	6.35	-1.4	0	-2.72817
1477010484629742	6.33377	-1.51367	-2.72179	1.61475	1.7448	lidar	0.133855	6.35537	-1.55723	6.35	-1.55	0	-2.72817
1477010484684762	6.33622	-1.64694	-2.63247	1.66878	1.63175	radar	1.17242	6.50996	-1.74616	6.35	-1.7	0	-2.72628
1477010484739782	6.3545	-1.8013	-2.66332	1.75631	1.62265	lidar	0.0738906	6.35448	-1.83673	6.35	-1.85	0	-2.72628
1477010484794696	6.34489	-1.91279	-2.42354	1.75551	1.38278	radar	4.12836	6.38849	-2.02257	6.35	-2	0	-2.73154
1477010484849611	6.36489	-2.06765	-2.48997	1.81739	1.35152	lidar	0.311538	6.35078	-2.13767	6.35	-2.15	0	-2.73152
1477010484899694	6.35822	-2.17874	-2.32779	1.81175	1.16157	radar	2.82389	6.28921	-2.27735	6.35	-2.3	0	-2.99503
1477010484949777	6.37058	-2.33175	-2.42823	1.83873	1.10259	lidar	0.782449	6.33355	-2.43768	6.35	-2.45	0	-2.99503
1477010485004722	6.41742	-2.49453	-2.61694	1.91863	1.17495	radar	1.49781	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73
1477010485059667	6.45959	-2.66323	-2.69907	1.95745	1.12769	lidar	0.508255	6.45623	-2.7536	6.45	-2.75	0.91	-2.73
1477010485114758	6.50465	-2.81353	-2.71689	1.99717	1.0867	radar	0.303067	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277
1477010485169850	6.55965	-2.96984	-2.76273	2.03656	1.05179	lidar	0.172948	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274
1477010485224853	6.58849	-3.10567	-2.5402	2.02278	0.874296	radar	3.87862	6.70928	-3.32749	6.55	-3.25	0	-3.63617
1477010485279857	6.6124	-3.3037	-2.6741	1.99416	0.748369	lidar	1.81799	6.54763	-3.45513	6.55	-3.45	0	-3.63613
1477010485334822	6.65986	-3.46305	-2.74364	2.01041	0.715047	radar	0.629011	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901
1477010485389788	6.69667	-3.64568	-2.82582	1.99671	0.630307	lidar	0.743759	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898
1477010485444795	6.75142	-3.79366	-2.8174	2.01387	0.596726	radar	0.107106	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795
1477010485499803	6.82599	-3.93044	-2.81839	2.05324	0.606075	lidar	0.0397029	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793
1477010485554749	6.92031	-4.09024	-2.96119	2.10021	0.644704	radar	1.47732	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994
1477010485609696	6.98278	-4.26401	-3.01664	2.09674	0.582431	lidar	0.347608	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399
1477010485664769	7.01258	-4.38606	-2.66337	2.06163	0.413612	radar	4.83535	7.00947	-4.44692	7	-4.45	0.907889	-1.81577
1477010485719843	7.07204	-4.52794	-2.68311	2.06767	0.387105	lidar	0.0568117	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576
1477010485774801	7.14733	-4.67122	-2.76338	2.08923	0.397404	radar	0.251589	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935
1477010485829760	7.19829	-4.8182	-2.77766	2.08083	0.350999	lidar	0.273009	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933
1477010485884747	7.30877	-4.97889	-3.08403	2.13942	0.459563	radar	3.18165	7.2829	-5.01975	7.25	-5	1.81861	-2.72792
1477010485939735	7.38318	-5.13409	-3.09778	2.14163	0.423664	lidar	0.11695	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789
1477010485989735	7.43497	-5.25634	-2.93489	2.12766	0.345079	radar	1.1784	7.32687	-5.26205	7.4	-5.3	0.999994	-3
1477010486039735	7.49217	-5.40644	-2.9674	2.11114	0.291411	lidar	0.203859	7.46174	-5.44979	7.45	-5.45	0.999999	-3
1477010486094756	7.55658	-5.53606	-2.8564	2.10834	0.246827	radar	0.550478	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749
1477010486149778	7.64414	-5.66255	-2.84962	2.13257	0.26344	lidar	0.021058	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747
1477010486204747	7.7109	-5.78538	-2.7013	2.12782	0.213819	radar	0.943207	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881
1477010486259717	7.77407	-5.92899	-2.72248	2.11527	0.175874	lidar	0.0966216	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878
1477010486314673	7.84714	-6.05252	-2.70485	2.123	0.171643	radar	0.0581624	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964
1477010486369630	7.93365	-6.1679	-2.6951	2.14666	0.193604	lidar	0.0323095	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962
1477010486419697	8.05447	-6.31574	-3.11086	2.19934	0.304469	radar	5.88769	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599
1477010486469764	8.14562	-6.44167	-3.11352	2.21355	0.302757	lidar	0.00173383	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598
1477010486524763	8.19829	-6.53784	-2.64482	2.19284	0.202718	radar	7.46867	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822
1477010486579762	8.27492	-6.6567	-2.64174	2.19668	0.191694	lidar	0.0304314	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822
1477010486634801	8.35176	-6.77593	-2.65234	2.19982	0.182021	radar	0.258133	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534
1477010486689841	8.40826	-6.91903	-2.66815	2.16794	0.117981	lidar	0.265205	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531
1477010486744809	8.52707	-7.07076	-2.96943	2.19973	0.183375	radar	2.9643	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886
1477010486799777	8.59559	-7.22494	-2.98331	2.17145	0.124873	lidar	0.212393	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886
1477010486854698	8.67762	-7.35412	-2.90541	2.16853	0.101788	radar	0.210872	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208
1477010486909619	8.76729	-7.47083	-2.88438	2.18441	0.117888	lidar	0.102447	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208
1477010486959738	8.84866	-7.59112	-2.94295	2.1909	0.125301	radar	0.538644	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288
1477010487009857	8.90461	-7.73365	-2.95554	2.15791	0.0654508	lidar	0.241797	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288
1477010487064854	8.94751	-7.85007	-2.68334	2.11964	-0.0255662	radar	2.84062	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742
1477010487119852	8.98904	-8.01417	-2.71781	2.06439	-0.107574	lidar	0.39088	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274
1477010487174826	9.01787	-8.13296	-2.48944	2.01294	-0.206868	radar	1.94001	8.92041	-8.11276	9	-8.15	0.909524	-1.81903
1477010487229801	9.06121	-8.25636	-2.48074	1.99001	-0.224051	lidar	0.124057	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902
1477010487284751	9.12374	-8.38664	-2.57066	1.99076	-0.190739	radar	0.368283	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975
1477010487339701	9.17245	-8.52213	-2.57948	1.96973	-0.206392	lidar	0.0159243	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976
1477010487394740	9.26593	-8.67131	-2.89883	2.01907	-0.0638799	radar	4.48358	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535
1477010487449780	9.33338	-8.82401	-2.91717	2.00976	-0.0726563	lidar	0.0691058	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532
1477010487504711	9.39276	-8.96367	-2.86138	1.99662	-0.09444	radar	0.112525	9.40597	-8.96981	9.4	-9	0.910219	-2.73069
1477010487559642	9.44773	-9.12308	-2.88854	1.97447	-0.120019	lidar	0.096783	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069
1477010487609747	9.50315	-9.26199	-2.90544	1.96531	-0.123963	radar	0.101033	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371
1477010487659852	9.55397	-9.41027	-2.93051	1.94803	-0.140876	lidar	0.111666	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372
1477010487714799	9.56323	-9.53799	-2.6097	1.87327	-0.299418	radar	4.46185	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993
1477010487769747	9.61707	-9.66724	-2.60246	1.87242	-0.276378	lidar	0.0543161	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992
1477010487824681	9.64086	-9.79497	-2.49817	1.83351	-0.331431	radar	0.453243	9.63311	-9.79216	9.65	-9.8	0	-2.73054
1477010487879616	9.66231	-9.93892	-2.51778	1.79866	-0.355888	lidar	0.0438762	9.64842	-9.95866	9.65	-9.95	0	-2.73053
1477010487929707	9.72715	-10.0767	-2.7676	1.84825	-0.197115	radar	3.4219	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456
1477010487979798	9.75511	-10.2213	-2.78949	1.82526	-0.216514	lidar	0.0488265	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455
1477010488034755	9.80017	-10.3732	-2.84927	1.82785	-0.181647	radar	0.182747	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294
1477010488089713	9.84387	-10.5245	-2.85215	1.82314	-0.174068	lidar	0.0309718	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938
1477010488144715	9.8497	-10.6592	-2.65298	1.76471	-0.288824	radar	1.75783	9.8617	-10.6917	9.85	-10.7	0	-2.72718
1477010488199718	9.8595	-10.8199	-2.68738	1.7265	-0.321809	lidar	0.098835	9.84674	-10.8547	9.85	-10.85	0	-2.72715
1477010488254785	9.85791	-10.9552	-2.59351	1.67699	-0.391502	radar	0.578354	9.75887	-10.887	9.85	-11	0	-2.72395
1477010488309852	9.8624	-11.1102	-2.6217	1.64299	-0.409684	lidar	0.0742845	9.86442	-11.1448	9.85	-11.15	0	-2.72395
1477010488364782	9.87579	-11.2582	-2.65645	1.62956	-0.387571	radar	0.0771934	9.87245	-11.316	9.85	-11.3	0	-2.73074
1477010488419712	9.86631	-11.4183	-2.69044	1.58909	-0.415071	lidar	0.0768987	9.85036	-11.4464	9.85	-11.45	0	-2.73075
1477010488474779	9.87278	-11.5717	-2.71545	1.57372	-0.399177	radar	0.184788	9.93142	-11.6783	9.85	-11.6	0	-2.72396
1477010488529846	9.85622	-11.7282	-2.73643	1.53635	-0.420981	lidar	0.0453326	9.83174	-11.7336	9.85	-11.75	0	-2.72396
1477010488579821	9.83563	-11.8593	-2.68844	1.4908	-0.47676	radar	0.201587	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149
1477010488629796	9.79375	-12.0149	-2.748	1.43573	-0.520996	lidar	0.217328	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015
1477010488684802	9.65222	-12.1282	-2.39349	1.17941	-1.0496	radar	15.3169	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797
1477010488739809	9.58567	-12.2482	-2.40482	1.11023	-1.06538	lidar	0.0671361	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797
1477010488794741	9.55531	-12.3695	-2.43629	1.12059	-0.906198	radar	1.03008	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064
1477010488849674	9.43934	-12.5196	-2.55778	1.02554	-0.961693	lidar	0.783019	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063
1477010488899701	9.32133	-12.616	-2.53556	0.879352	-1.18361	radar	1.91347	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891
1477010488949729	9.21169	-12.7263	-2.6019	0.802777	-1.20286	lidar	0.195774	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989
1477010489004723	9.11813	-12.8276	-2.59546	0.75681	-1.15463	radar	0.09219	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839
1477010489059717	8.99378	-12.9309	-2.64151	0.684738	-1.16217	lidar	0.0905246	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838
1477010489114674	8.80226	-12.9912	-2.735	0.455306	-1.56852	radar	6.97859	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806
1477010489169631	8.66217	-13.0503	-2.73939	0.367299	-1.57047	lidar	0.00548938	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806
1477010489219633	8.58634	-13.1099	-2.56565	0.384419	-1.32749	radar	2.72951	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991
1477010489269636	8.42383	-13.1827	-2.69149	0.320176	-1.30868	lidar	0.644686	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999
1477010489319687	8.23911	-13.1759	-2.86021	0.122924	-1.64663	radar	6.02841	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985
1477010489369738	8.11771	-13.1744	-2.79954	0.035774	-1.66013	lidar	0.14873	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985
1477010489424683	8.02686	-13.2025	-2.48137	0.0406084	-1.39655	radar	5.15514	7.9999	-13.1879	8	-13.2	-2.73	-0.910004
1477010489479628	7.87552	-13.2178	-2.52704	-0.0256102	-1.37641	lidar	0.11636	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004
1477010489534731	7.71077	-13.1905	-2.66382	-0.143089	-1.48577	radar	1.19834	7.57824	-13.1345	7.65	-13.25	-3.62957	0
1477010489589835	7.52499	-13.1924	-2.77086	-0.197521	-1.43481	lidar	0.533008	7.45422	-13.2433	7.45	-13.25	-3.62953	0
1477010489644778	7.40266	-13.1919	-2.56376	-0.21324	-1.26706	radar	2.33192	7.33241	-13.2718	7.3	-13.25	-2.7301	0
1477010489699722	7.21601	-13.1892	-2.68111	-0.244764	-1.20065	lidar	0.674338	7.13166	-13.2372	7.15	-13.25	-2.73007	0
1477010489754727	7.08286	-13.1735	-2.55628	-0.266992	-1.08564	radar	1.13373	6.97467	-13.1643	7	-13.25	-2.72703	0
1477010489809733	6.90535	-13.168	-2.65169	-0.28322	-1.01681	lidar	0.597382	6.84852	-13.2404	6.85	-13.25	-2.727	0
1477010489864730	6.76027	-13.1231	-2.70426	-0.346459	-1.0443	radar	0.287413	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144
1477010489919727	6.5911	-13.0969	-2.76817	-0.369164	-0.99195	lidar	0.343987	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144
1477010489974732	6.44286	-13.0271	-2.82116	-0.43714	-1.02296	radar	0.340373	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994
1477010490029738	6.27698	-12.9846	-2.87197	-0.460142	-0.973951	lidar	0.307385	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995
1477010490084683	6.143	-12.9405	-2.73985	-0.472553	-0.874109	radar	0.950292	6.09711	-13.0021	6.1	-13	-2.73	0.910004
1477010490139629	5.98189	-12.8966	-2.78815	-0.485064	-0.821943	lidar	0.328321	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996
1477010490189750	5.86179	-12.8554	-2.72512	-0.497944	-0.764648	radar	0.992865	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759
1477010490239871	5.71097	-12.8068	-2.7814	-0.504961	-0.717323	lidar	0.22505	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758
1477010490294818	5.57932	-12.7297	-2.81673	-0.552685	-0.742951	radar	0.274792	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994
1477010490349765	5.45297	-12.6419	-2.81368	-0.599528	-0.751388	lidar	0.0207699	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994
1477010490404794	5.32637	-12.5424	-2.84571	-0.651743	-0.773217	radar	0.191662	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723
1477010490459824	5.22176	-12.4418	-2.8164	-0.708879	-0.795952	lidar	0.0593666	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721
1477010490514793	5.10026	-12.3304	-2.92152	-0.764662	-0.832988	radar	0.552745	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192
1477010490569762	4.96798	-12.2337	-2.94111	-0.786248	-0.796744	lidar	0.127119	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921
1477010490624800	4.87518	-12.1552	-2.67291	-0.79845	-0.711007	radar	2.32738	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693
1477010490679838	4.80116	-12.0407	-2.63998	-0.863383	-0.751082	lidar	0.116413	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692
1477010490734847	4.68821	-11.8878	-3.00383	-0.934626	-0.835349	radar	4.46014	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684
1477010490789856	4.61045	-11.7513	-2.98363	-0.996574	-0.860652	lidar	0.0559078	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683
1477010490844803	4.55865	-11.6455	-2.60654	-1.04388	-0.836508	radar	4.64989	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994
1477010490899751	4.50746	-11.5214	-2.58583	-1.10575	-0.862048	lidar	0.0889749	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992
1477010490954743	4.40199	-11.3411	-3.07196	-1.13851	-0.846766	radar	6.51333	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689
1477010491009736	4.38478	-11.1706	-3.05116	-1.24055	-0.932775	lidar	0.396641	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686
1477010491064728	4.40498	-11.0629	-2.55719	-1.35319	-1.04531	radar	6.98054	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845
1477010491119720	4.3721	-10.9329	-2.55064	-1.4011	-1.0312	lidar	0.0262526	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844
1477010491174701	4.38139	-10.8052	-2.38004	-1.49776	-1.10763	radar	1.22561	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823
1477010491229683	4.39548	-10.6684	-2.38909	-1.58131	-1.14139	lidar	0.0728181	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819
1477010491279664	4.35601	-10.5253	-2.65142	-1.56051	-0.979467	radar	3.07386	4.45256	-10.5332	4.45	-10.5	0	3.00113
1477010491329645	4.39212	-10.3789	-2.68422	-1.64924	-1.0377	lidar	0.268343	4.44692	-10.3512	4.45	-10.35	0	3.00113
1477010491379669	4.4133	-10.2343	-2.70254	-1.71284	-1.05624	radar	0.658189	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855
1477010491429693	4.48117	-10.0821	-2.76217	-1.8163	-1.1294	lidar	0.490157	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856
1477010491479780	4.50468	-9.93871	-2.82813	-1.84095	-1.0569	radar	0.451158	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948
1477010491529867	4.58698	-9.78587	-2.89814	-1.93508	-1.11372	lidar	0.438234	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479
1477010491584756	4.71645	-9.65015	-2.80402	-2.12527	-1.39234	radar	3.68263	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187
1477010491639645	4.78269	-9.53104	-2.76556	-2.18426	-1.36975	lidar	0.105273	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186
1477010491694709	4.78214	-9.39177	-2.76733	-2.09325	-1.00558	radar	4.4646	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411
1477010491749773	4.86669	-9.26024	-2.77939	-2.15153	-1.00865	lidar	0.00708281	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241
1477010491804763	4.92415	-9.11296	-2.83755	-2.13923	-0.846761	radar	1.28502	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776
1477010491859753	5.02374	-8.97714	-2.87146	-2.19254	-0.854355	lidar	0.0470527	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777
1477010491914804	5.09047	-8.82673	-2.91994	-2.17127	-0.684192	radar	1.33366	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476
1477010491969855	5.21254	-8.67803	-3.0034	-2.22203	-0.699271	lidar	0.256953	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475
1477010492024752	5.34391	-8.56401	-2.99416	-2.31997	-0.85088	radar	0.879908	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216
1477010492079650	5.45133	-8.44744	-2.98017	-2.36231	-0.845658	lidar	0.0256953	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157
1477010492134713	5.50908	-8.31829	-2.90735	-2.29894	-0.56224	radar	2.98675	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609
1477010492189776	5.59249	-8.21579	-2.83569	-2.32277	-0.556717	lidar	0.202297	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161
1477010492244751	5.74216	-8.14106	-2.81461	-2.46035	-0.843035	radar	3.6013	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902
1477010492299727	5.86216	-8.04432	-2.81439	-2.5044	-0.840176	lidar	0.014206	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899
1477010492354717	5.89257	-7.92362	-2.60669	-2.36904	-0.35313	radar	9.88792	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777
1477010492409707	6.01704	-7.80185	-2.68518	-2.38583	-0.344886	lidar	0.242271	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777
1477010492464731	6.12632	-7.69846	-2.69465	-2.39516	-0.314383	radar	0.140607	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739
1477010492519755	6.24211	-7.5889	-2.72375	-2.40997	-0.310227	lidar	0.0432398	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739
1477010492574809	6.34612	-7.47998	-2.72185	-2.39807	-0.231215	radar	0.28679	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641
1477010492629864	6.45522	-7.37606	-2.72458	-2.40827	-0.227976	lidar	0.0157162	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638
1477010492684838	6.59257	-7.29105	-2.75927	-2.47381	-0.365547	radar	0.856815	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904
1477010492739812	6.72717	-7.18025	-2.81839	-2.49021	-0.359136	lidar	0.130488	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904
1477010492794737	6.82578	-7.0731	-2.76581	-2.45536	-0.214994	radar	0.886766	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066
1477010492849663	6.95366	-6.97016	-2.79792	-2.46679	-0.212831	lidar	0.0415765	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065
1477010492899667	7.09317	-6.8986	-2.85883	-2.53922	-0.378022	radar	1.30758	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984
1477010492949671	7.22859	-6.79546	-2.92994	-2.55051	-0.364767	lidar	0.209053	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984
1477010492999702	7.27021	-6.67089	-2.71186	-2.40539	0.0738885	radar	9.7123	7.234	-6.59525	7.3	-6.65	0.999384	1.99876
1477010493049734	7.36526	-6.57163	-2.716	-2.39545	0.0813889	lidar	0.104692	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874
1477010493104730	7.55442	-6.57068	-2.76371	-2.64361	-0.588873	radar	22.19	7.67988	-6.69347	7.5	-6.55	2.72747	0
1477010493159727	7.67258	-6.51997	-2.70106	-2.68289	-0.600257	lidar	0.153742	7.64389	-6.55777	7.65	-6.55	2.72745	0
1477010493214786	7.74576	-6.45381	-2.41114	-2.62494	-0.336848	radar	5.64546	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624
1477010493269845	7.8617	-6.37664	-2.42984	-2.635	-0.324291	lidar	0.0900603	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624
1477010493324861	8.01034	-6.3234	-2.57392	-2.71739	-0.50517	radar	2.43926	7.9171	-6.24084	8	-6.3	2.72648	0.908821
1477010493379878	8.14404	-6.25569	-2.5977	-2.73797	-0.493383	lidar	0.0395433	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817
